#,Name,Comments 1,Quarter,Down,Distance,Field Position,P/10,SY/GL,Red Area,Drive #,Drive Play #,Gain,R/P,Hash,Personnel,Backfield,Formation,Form Var,Motion,Starting Form,FIB,Endover,Form Adj Reduce,Y Location,Pass Concept,Pass Result,Run Concept,Run Strength,Play Type,Proctection,Front,Front Type,Stunt,Pressure Type,Coverage,2M/4M,BC/REC,QB,RB,TE,WR,Tempo,pff_OFFPERSONNELBASIC,pff_RUNPASS,pff_DRIVEPLAY,pff_HASHDEF,pff_PREVIOUSGAINLOSS,pff_GAINLOSS,pff_SCREEN,pff_QUICKGAME,pff_RUNCONCEPT3,pff_RUNCONCEPTPRIMARY,pff_PENALTY,pff_TOUCHDOWN,pff_TRICKLOOK,pff_TRICKPLAY,pff_TEMPO,pff_2MINUTE,pff_GARBAGETIME,pff_BALLCARRIER,pff_QB,pff_RBS,pff_WRS,pff_TES,pff_FRONTTYPE,pff_OFFFORMATIONGROUP,pff_RUNPASSOPTION,pff_PREVIOUSRUNPASS,pff_PASSRECEIVERTARGET,pff_BLITZDOG,pff_PASSCOVERAGEBASIC
180,"2512 UAB O @ Tulsa, Play 005",,1,0,10,'+44,P,,,2,1,4,R,M,12,DOT,ACE YU OFF,,,,,,,OFF,,,SPL ZN,WK,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,17; 85,00; 08,0,12,R,,C,29,4,0,,,MAN,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 08,17; 85,WIDE OVER,2x2,0,,,0,COVER 4
181,"2512 UAB O @ Tulsa, Play 006",,1,2,6,'+40,2,,,2,2,4,R,M,12,GN,TWINS U STING,,Z MTR,,,,,WING SLOT,,COMPLETE,JET SWEEP,STR,JET,GAP,,4 DWN,,,,0,ALBI 05,ALBI 07,3,17; 85,00; 05,1,12,P,,C,4,4,1,0,,,,,0,0,1,0,0,ALBI 05,ALBI 07,03,00; 05,17; 85,WIDE OVER,2x2,0,R,ALBI 05,1,COVER 3
182,"2512 UAB O @ Tulsa, Play 007",,1,3,2,'+36,3,,,2,3,16,R,L,11,GN,TREY Y OFF BUNCH,,T BUZZ,,,,,OFF,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,85,00; 06; 18,0,11,R,,L,4,16,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 06; 18,85,WIDE OVER,3x1,1,P,,0,COVER 3
183,"2512 UAB O @ Tulsa, Play 008",,1,1,10,'+20,1,,RA,2,4,2,R,L,21,PSTL FR,PRO TWINS,,T BACK,,,,,ON,,,IZ,STR,ZN,,,4 DWN,,,,0,ALBI 11,ALBI 07,03; 11,85,00; 05,0,21,R,,L,16,2,0,,,MAN,,,0,0,0,0,0,ALBI 11,ALBI 07,03; 11,00; 05,85,WIDE OVER,2x1,1,R,,0,COVER 4
184,"2512 UAB O @ Tulsa, Play 009",,1,2,8,'+18,2,,RA,2,5,18,P,L,11,GN,TREY ENDOVER,,,,,X,,ON,GLANCE,COMPLETE,,,ZN,ZONE,,4 DWN,,,,0,ALBI 00,ALBI 07,3,85,00; 06; 18,0,11,P,,L,2,18,0,0,,INSIDE ZONE,,ALBI 00,0,0,0,0,0,ALBI 00,ALBI 07,03,00; 06; 18,85,WIDE UNDER,4x0,1,R,ALBI 00,1,COVER 6
185,"2512 UAB O @ Tulsa, Play 010",,1,0,10,'-22,P,,,3,1,3,R,LM,11,GN,DUO Y OFF,,,,,,,OFF,,,Y INSERT,WK,ZN,,,4 DWN,,,,0,ALBI 11,ALBI 07,11,17,00; 05; 12,0,11,R,,L,48,3,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 05; 12,17,WIDE OVER,2x2,1,,,0,COVER 4
186,"2512 UAB O @ Tulsa, Play 011",,1,2,7,'-25,2,,,3,2,5,P,R,11,GF,DOUBLES,STK,TOZ,,,,,OPEN,SPOT,COMPLETE,,,DB,32,,4 DWN,,,,0,ALBI 17,ALBI 07,11,17,00; 05; 12,0,11,P,,R,3,5,0,0,,,,,0,0,0,0,0,ALBI 17,ALBI 07,11,00; 05; 12,17,WIDE UNDER,2x3,0,R,ALBI 17,1,COVER 3
187,"2512 UAB O @ Tulsa, Play 012",,1,3,2,'-30,3,,,3,3,3,R,L,12,GF,KING U OFF,,,,,,,SLOT,,,IZ,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 06,0,12,R,,L,5,3,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,WIDE UNDER,3x1,1,P,,1,COVER 3
188,"2512 UAB O @ Tulsa, Play 013",,1,1,10,'-33,1,,,3,4,'-3,R,M,12,PSTL,TREY U STING,,,,,,,WING PRO,,,OZ,WK,ZN,,,5 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 08,0,12,R,,C,3,'-3,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 08,17; 85,WIDE UNDER,1x3,0,R,,0,COVER 4
189,"2512 UAB O @ Tulsa, Play 014",,1,2,13,'-30,2,,,3,5,0,P,R,11,GN,NUMBERS,,,,,,,OFF,SLANTS,INTERCEPTION,,,RPO,,,3 DWN,,,,0,,ALBI 15,11,85,00; 05; 12,0,11,P,,R,'-3,0,0,0,,INSIDE ZONE,,,1,1,0,0,0,,ALBI 15,11,00; 05; 12,85,ODD,4x2,1,R,ALBI 00,0,COVER 4
190,"2512 UAB O @ Tulsa, Play 015",,2,0,10,'-22,P,,,4,1,1,R,R,12,GN,ACE U OFF,,,,,,,PRO,,,SPL ZN,WK,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,17; 85,00; 08,0,12,R,,R,'-4,1,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 08,17; 85,WIDE UNDER,2x2,1,P,,1,COVER 1
191,"2512 UAB O @ Tulsa, Play 016",,2,2,9,'-23,2,,,4,2,3,R,R,12,GF,KING U OFF,,,,,,,SLOT,,,U INSERT,STR,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,17; 85,00; 08,0,12,R,,R,1,3,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 08,17; 85,WIDE UNDER,1x3,1,R,,0,COVER 1
192,"2512 UAB O @ Tulsa, Play 017",,2,3,6,'-26,3,,,4,3,6,P,R,11,GEMP,EMPTY 3x2,,,,,,,OPEN,SPACING,RUN,,,DB,MAN,,3 DWN,,,,0,ALBI 07,ALBI 07,3,17,00; 06; 08,0,11,P,,R,3,6,0,0,,,,,0,0,0,0,0,ALBI 07,ALBI 07,03,00; 06; 08,17,ODD,2x3,0,R,,0,MISCELLANEOUS
193,"2512 UAB O @ Tulsa, Play 018",,2,1,10,'-32,1,,,4,4,4,P,L,11,PSTL,DUO Y OFF,SNUG,Z MTR,,,,,OFF,HITCHES,COMPLETE,,,ZN,ZONE,,4 DWN,,,,0,ALBI 00,ALBI 07,3,17,00; 06; 18,0,11,P,,L,6,4,0,1,,MAN,,,0,0,0,0,0,ALBI 00,ALBI 07,03,00; 06; 18,17,WIDE UNDER,2x2,1,P,ALBI 00,0,COVER 3
194,"2512 UAB O @ Tulsa, Play 019",,2,2,6,'-36,2,,,4,5,4,R,L,21,GS,PRO Y OFF TWINS ENDOVER,,,,,X,,OFF,,,ZONE READ ARC,WK,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 16,03; 04,17,00; 05,0,21,R,,L,4,4,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 16,03; 04,00; 05,17,WIDE OVER,2x1,0,P,,0,COVER 1
195,"2512 UAB O @ Tulsa, Play 020",,2,3,2,'-40,3,SY,,4,6,1,R,LM,22,DEMP,EMPTY 3x2 TF STING,,,,,,,ON,,,QB SNEAK,,S,,,4 DWN,,,,0,ALBI 07,ALBI 07,04; 11,17; 85,6,0,22,R,,L,4,1,0,,,SNEAK,,,0,0,0,0,0,ALBI 07,ALBI 07,04; 11,06,17; 85,WIDE UNDER,3x2,0,R,,0,COVER 4
196,"2512 UAB O @ Tulsa, Play 021",,2,4,1,'-41,4,SY,,4,7,'-2,R,L,22,DEMP,EMPTY 3x2 TF STING,,T MTR,,,,,ON,,,JET SWEEP,STR,JET,,,4 DWN,,,,0,ALBI 11,ALBI 07,04; 11,17; 85,6,0,22,R,,L,1,'-2,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 11,ALBI 07,04; 11,06,17; 85,WIDE UNDER,3x2,0,R,,0,COVER 4
197,"2512 UAB O @ Tulsa, Play 022",,2,0,10,'-25,P,,,5,1,0,R,RM,12,GN,TREY U STING,,,,,,,WING PRO,,,SPL ZN SS,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 08,0,12,R,,C,67,0,0,,,TRAP,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 08,17; 85,WIDE OVER,1x3,0,,,0,COVER 3
198,"2512 UAB O @ Tulsa, Play 023",,2,2,10,'-25,2,,,5,2,10,R,M,12,GN,TREY U HIP ENDOVER,,,,,X,,WING SLOT,,,CTR OY,WK,GAP,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 06,0,12,R,,C,0,10,0,,,COUNTER,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,WIDE UNDER,0x4,1,R,,0,COVER 1
199,"2512 UAB O @ Tulsa, Play 024",,2,1,10,'-35,1,,,5,3,1,R,M,21,PSTL,TREY Y OFF BUNCH,,,,,,,OFF,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,03; 11,85,00; 05,0,21,R,,C,10,1,0,,,MAN,,,0,0,0,0,0,ALBI 03,ALBI 07,03; 11,00; 05,85,WIDE UNDER,1x3,0,R,,0,COVER 4
200,"2512 UAB O @ Tulsa, Play 025",,2,2,9,'-36,2,,,5,4,8,P,L,11,GEMP,EMPTY 3x2 Y OFF BUNCH,,Y MO,,,,,OFF,CURL FLAT,COMPLETE,,,QK,FS LT,,4 DWN,,,,0,ALBI 85,ALBI 07,3,85,00; 06; 18,0,11,P,,L,1,8,0,0,,,,,0,0,0,0,0,ALBI 85,ALBI 07,03,00; 06; 18,85,WIDE UNDER,3x2,0,R,ALBI 85,0,COVER 4
201,"2512 UAB O @ Tulsa, Play 026",,2,3,1,'-44,3,SY,,5,5,0,P,L,11,GN,TRIPS,,,,,,,ON,HITCHES,INCOMPLETE,,,RPO,ZONE,,4 DWN,,,,0,,ALBI 07,3,85,00; 06; 18,0,11,P,,L,8,0,0,1,,INSIDE ZONE,,,0,0,0,0,0,,ALBI 07,03,00; 06; 18,85,ODD,3x1,1,P,ALBI 06,1,COVER 4
202,"2512 UAB O @ Tulsa, Play 027",,2,4,1,'-44,4,SY,,5,6,7,R,L,23TT,I NR,UNBAL TO B HIP,,,,,,,,,,TOSS SWEEP,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,03; 04,85,,0,21 (**),R,,L,,7,0,,,INSIDE ZONE,,,0,1,0,0,0,ALBI 04,ALBI 07,03; 04,,85,WIDE OVER,0x2,0,P,,0,COVER 2
203,"2512 UAB O @ Tulsa, Play 028",,2,1,10,'+49,1,,,5,7,4,P,L,11,GEMP,EMPTY 3x2,,,,,,,OPEN,SPACING,RUN,,,DB,MAN,,4 DWN,,,,0,ALBI 07,ALBI 07,11,17,00; 05; 18,0,11,P,,L,7,4,0,0,,,,,0,0,0,0,0,ALBI 07,ALBI 07,11,00; 05; 18,17,WIDE UNDER,3x2,0,R,,0,COVER 4
204,"2512 UAB O @ Tulsa, Play 029",,2,2,6,'+45,2,,,5,8,7,R,L,11,GN,DUO Y OFF,,H BNC,,,,,OFF,,,CTR OY,WK,GAP,,,4 DWN,,,,0,ALBI 11,ALBI 07,11,17,00; 05; 18,0,11,R,,L,4,7,0,,,COUNTER,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 05; 18,17,WIDE UNDER,2x2,1,P,,0,COVER 6
205,"2512 UAB O @ Tulsa, Play 030",,2,1,10,'+38,1,,,5,9,17,P,L,11,GN,TREY Y OFF,STK,,,,,,OFF,HITCH,COMPLETE,,,RPO,ZONE,,4 DWN,,,,0,ALBI 17,ALBI 07,11,17,00; 05; 18,0,11,P,,L,7,17,0,1,,INSIDE ZONE,,,0,0,0,0,0,ALBI 17,ALBI 07,11,00; 05; 18,17,WIDE UNDER,3x1,1,R,ALBI 17,0,COVER 6
206,"2512 UAB O @ Tulsa, Play 031",,2,1,10,'+21,1,,RA,5,10,18,R,M,11,GN,TREY ENDOVER,,,,,X,,ON,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 11,ALBI 07,11,17,00; 05; 18,0,11,R,,C,17,18,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 05; 18,17,WIDE UNDER,0x4,1,P,,1,COVER 6
207,"2512 UAB O @ Tulsa, Play 032",,2,1,3,'+3,1,GL,RA,5,11,0,R,R,21,GN,NUMBERS,,,,,,,OFF,,,ZONE READ,WK,ZN,,,3 DWN,,,,0,ALBI 15,ALBI 15,03; 04,17,00; 05,0,21,R,,R,18,0,0,,,INSIDE ZONE,,,1,1,0,0,0,ALBI 15,ALBI 15,03; 04,00; 05,17,ODD,4x2,1,R,,0,RED ZONE
208,"2512 UAB O @ Tulsa, Play 033",,2,2,3,'+3,2,GL,RA,5,12,'-2,R,M,11,GN,TREY Y OFF,,SHIFT,NUMBERS,,,,OFF,,,ZONE READ,WK,ZN,,,3 DWN,,,,0,ALBI 15,ALBI 15,3,17,00; 05; 18,0,11,R,,C,0,'-2,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 15,ALBI 15,03,00; 05; 18,17,BEAR,1x3,0,R,,1,COVER 0
209,"2512 UAB O @ Tulsa, Play 034",,2,3,5,'+5,3,GL,RA,5,13,'-8,P,L,11,GN,DUO,STK/SNUG,,,,,,ON,SPOT,SACK,,,DB,MAN,,4 DWN,,,,0,ALBI 07,ALBI 07,11,17,00; 06; 18,0,11,P,,L,'-2,'-8,0,0,,,,,0,0,0,0,0,ALBI 07,ALBI 07,11,00; 06; 18,17,ONE INTERIOR,2x2,0,R,,1,RED ZONE
210,"2512 UAB O @ Tulsa, Play 035",,2,0,10,'-25,P,,,6,1,8,R,L,11,GN,TRIPS,,,,,,,ON,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,0,11,R,,L,73,8,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,EVEN,3x1,1,,,0,COVER 2 MAN
211,"2512 UAB O @ Tulsa, Play 036",,2,2,2,'-33,2,,,6,2,0,R,L,11,GN,DUO Y OFF,,Y NR,,,,,OFF,,,CTR CY,WK,GAP,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 06; 18,0,11,R,,L,8,0,0,,,COUNTER,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06; 18,85,EVEN,2x2,1,R,,0,COVER 2 MAN
212,"2512 UAB O @ Tulsa, Play 037",,3,0,10,'-26,P,,,7,1,8,R,L,11,GF,DOUBLES,,,,,,,OPEN,,,IZ,STR,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,85,00; 05; 12,0,11,R,,L,39,8,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 05; 12,85,EVEN,2x2,1,,,0,COVER 2
213,"2512 UAB O @ Tulsa, Play 038",,3,2,2,'-34,2,,,7,2,23,R,L,11,PSTL,DUO Y OFF,,X MTR,,,,X,OFF,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,85,00; 05; 12,1,11,R,,L,8,23,0,,,MAN,,,0,0,1,0,0,ALBI 03,ALBI 07,03,00; 05; 12,85,WIDE UNDER,2x2,0,R,,0,COVER 3
214,"2512 UAB O @ Tulsa, Play 039",,3,1,10,'+43,1,,,7,3,2,R,L,11,GN,DUO Y OFF,,,,,,,OFF,,,CTR CY,WK,GAP,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,85,00; 05; 12,0,11,R,,L,23,2,0,,,COUNTER,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 05; 12,85,WIDE OVER,2x2,1,R,,1,COVER 3
215,"2512 UAB O @ Tulsa, Play 040",,3,2,8,'+41,2,,,7,4,9,R,M,11,GN,TRIPS,,,,,,,ON,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,85,00; 05; 12,0,11,R,,C,2,9,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05; 12,85,WIDE OVER,3x1,1,R,,0,COVER 6
216,"2512 UAB O @ Tulsa, Play 041",,3,1,10,'+32,1,,,7,5,4,P,M,12,DOT,KING U OFF,STK,,,,,X,SLOT,DEEP SPOT,COMPLETE,,,PA,FS LT,,4 DWN,,,,0,ALBI 17,ALBI 07,4,17; 85,00; 06,0,12,P,,L,9,4,0,0,,MAN,,,0,0,0,0,0,ALBI 17,ALBI 07,04,00; 06,17; 85,WIDE UNDER,3x1,0,R,ALBI 17,0,COVER 4
217,"2512 UAB O @ Tulsa, Play 042",,3,2,6,'+28,2,,,7,6,0,P,R,12,GN,TWINS U STING,,T RELOAD,,,,,WING SLOT,BUBBLE SCR,INCOMPLETE,,,SCR,ZONE,,4 DWN,,,,0,,ALBI 07,4,17; 85,00; 06,0,12,P,,R,4,0,1,0,,INSIDE ZONE,,,0,0,0,0,0,,ALBI 07,04,00; 06,17; 85,EVEN,2x2,1,P,ALBI 00,1,COVER 3
218,"2512 UAB O @ Tulsa, Play 043",,3,3,6,'+28,3,,,7,7,19,R,R,12,GF,KING U OFF,,,,,,,SLOT,,,IZ,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 05,0,12,R,,R,,19,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05,17; 85,WIDE UNDER,1x3,1,P,,0,COVER 1
219,"2512 UAB O @ Tulsa, Play 044",,3,1,9,'+9,1,,RA,7,8,0,R,L,12,GF,KING U OFF,,,,,,,SLOT,,,IZ,STR,ZN,,,5 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 06,0,12,R,,L,19,0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,BEAR,3x1,1,R,,1,COVER 0
220,"2512 UAB O @ Tulsa, Play 045",,3,2,9,'+9,2,,RA,7,9,1,R,L,12,GN,KING U OFF,,,,,,,SLOT,,,SPL ZN,WK,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 06,0,12,R,,L,0,1,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,WIDE UNDER,3x1,1,R,,0,COVER 2
221,"2512 UAB O @ Tulsa, Play 046",,3,3,8,'+8,3,,RA,7,10,8,P,LM,11,GN,TRIPS BUNCH,,,,,,,ON,OPTION H,COMPLETE,,,DB,MAN,,4 DWN,,,,0,ALBI 06,ALBI 07,3,17,00; 06; 18,0,11,P,,L,1,8,0,0,,,,ALBI 06,0,0,0,0,0,ALBI 06,ALBI 07,03,00; 06; 18,17,EVEN,3x1,0,R,ALBI 06,1,COVER 1
222,"2512 UAB O @ Tulsa, Play 047",,3,0,10,'+35,P,,,8,1,5,P,R,12,GF,KING U OFF FIB,,,,X,,,SLOT,HITCHES,COMPLETE,,,RPO,ZONE,,4 DWN,,,,0,ALBI 00,ALBI 07,11,17; 85,00; 08,0,12,P,,R,,5,0,1,,INSIDE ZONE,,,0,0,0,0,0,ALBI 00,ALBI 07,11,00; 08,17; 85,WIDE OVER,3x1,1,P,ALBI 00,0,COVER 6
223,"2512 UAB O @ Tulsa, Play 048",,3,2,5,'+30,2,,,8,2,3,R,R,12,GN,ACE YU OFF,,,,,,,OFF,,,U INSERT,WK,ZN,,,4 DWN,,,,0,ALBI 11,ALBI 07,11,17; 85,00; 08,0,12,R,,R,5,3,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 08,17; 85,WIDE UNDER,2x2,1,P,,0,COVER 2 MAN
224,"2512 UAB O @ Tulsa, Play 049",,3,3,2,'+27,3,SY,,8,3,'-4,P,RM,12,GF,KING U OFF FIB,,,,X,,,SLOT,HITCH,SACK,,,RPO,ZONE,,4 DWN,,,,0,ALBI 07,ALBI 07,11,17; 85,00; 08,0,12,P,,C,3,'-4,0,1,,INSIDE ZONE,,,0,0,0,0,0,ALBI 07,ALBI 07,11,00; 08,17; 85,WIDE UNDER,3x1,1,R,,1,COVER 6
225,"2512 UAB O @ Tulsa, Play 050",,3,0,10,'-29,P,,,9,1,4,R,M,11,GF,DUO Y OFF,,,,,,,OFF,,,POWER O LD,STR,GAP,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17,00; 05; 12,0,11,R,,C,46,4,0,,,COUNTER,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05; 12,17,WIDE OVER,2x2,1,,,0,COVER 3
226,"2512 UAB O @ Tulsa, Play 051",,3,2,6,'-33,2,,,9,2,3,R,RM,11,GF,TRIPS,,,,,,,ON,,,PIN PULL,STR,GAP,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17,00; 05; 06,0,11,R,,C,4,3,0,,,PULL LEAD,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05; 06,17,WIDE OVER,1x3,1,R,,0,COVER 1
227,"2512 UAB O @ Tulsa, Play 052",,3,3,3,'-36,3,,,9,3,1,R,R,12,GF,KING U OFF,,,,,,,OFF,,,IZ,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 08,0,12,R,,R,3,1,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 08,17; 85,WIDE UNDER,1x3,1,R,,1,COVER 0
228,"2512 UAB O @ Tulsa, Play 053",,4,0,10,'-25,P,,,10,1,7,R,R,11,GN,TREY Y OFF,,,,,,,OFF,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,85,00; 05; 12,0,11,R,,R,73,7,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 05; 12,85,WIDE UNDER,1x3,1,,,0,COVER 4
229,"2512 UAB O @ Tulsa, Play 055",,4,2,8,'-27,2,,,10,3,5,P,RM,11,GF,DUO Y OFF,,,,,,,OFF,SW VERTS RD,RUN,,,DB,32,,4 DWN,,,,0,ALBI 07,ALBI 07,3,85,00; 05; 12,0,11,P,,C,,5,0,0,,,,,0,0,0,0,0,ALBI 07,ALBI 07,03,00; 05; 12,85,WIDE OVER,2x2,0,,,0,COVER 4
230,"2512 UAB O @ Tulsa, Play 056",,4,3,3,'-32,3,,,10,4,0,P,M,02,GEMP,EMPTY 3x2 U STING BUNCH,,,,,,X,WING SLOT,SPACING,COMPLETE,,,DB,MAN,,4 DWN,,,,0,ALBI 08,ALBI 07,,17; 85,00; 06; 08,0,02,P,,C,5,0,0,1,,,,,0,0,0,0,0,ALBI 08,ALBI 07,,00; 06; 08,17; 85,WIDE OVER,2x3,0,P,ALBI 08,0,COVER 4
231,"2512 UAB O @ Tulsa, Play 057",,4,0,10,'+31,P,,,11,1,4,R,L,12,GN,TREY U STING,,,,,,,WING PRO,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,17; 85,00; 05,0,12,R,,L,35,4,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 05,17; 85,WIDE UNDER,3x1,0,,,0,COVER 2 MAN
232,"2512 UAB O @ Tulsa, Play 058",,4,2,6,'+27,2,,,11,2,2,R,LM,12,GN,TREY U HIP ENDOVER,,,,,X,,WING SLOT,,,CTR OY,WK,GAP,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,17; 85,00; 06,0,12,R,,L,4,2,0,,,COUNTER,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 06,17; 85,WIDE UNDER,4x0,1,R,,0,COVER 4
233,"2512 UAB O @ Tulsa, Play 059",,4,3,4,'+25,3,,RA,11,3,5,P,L,11,GF,TREY Y OFF,STK,,,,,,OFF,OPTION H,COMPLETE,,,DB,32,,4 DWN,,,,0,ALBI 00,ALBI 07,4,85,00; 06; 12,0,11,P,,L,2,5,0,0,,,,,0,0,0,0,0,ALBI 00,ALBI 07,04,00; 06; 12,85,WIDE UNDER,3x1,0,R,ALBI 00,0,COVER 4
234,"2512 UAB O @ Tulsa, Play 060",,4,1,10,'+20,1,,RA,11,4,20,R,M,12,GF,ACE U OFF,,Z MTR,,,,,PRO,,,IZ,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 06,0,12,R,,C,5,20,0,,,INSIDE ZONE,,ALBI 04,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,WIDE UNDER,2x2,0,P,,0,COVER 4
235,"2512 UAB O @ Tulsa, Play 061",,4,0,10,'-10,P,,,12,1,1,R,L,12,DOT,TREY U STING FIB,,,,X,,,WING PRO,,,IZ,,ZN,,,4 DWN,,,,0,ALBI 11,ALBI 07,11,17; 85,00; 05,0,12,R,,L,50,1,0,,,MAN,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 05,17; 85,WIDE OVER,1x3,0,,,0,COVER 4
236,"2512 UAB O @ Tulsa, Play 062",,4,2,9,'-11,2,,,12,2,'-1,R,L,11,GN,TREY Y OFF,,,,,,,OFF,,,POWER O LD,STR,GAP,,,4 DWN,,,,0,ALBI 11,ALBI 07,11,17,00; 05; 12,0,11,R,,L,1,'-1,0,,,COUNTER,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 05; 12,17,WIDE UNDER,3x1,1,R,,1,COVER 4
237,"2512 UAB O @ Tulsa, Play 063",,4,3,10,'-10,3,,,12,3,14,P,L,11,GF,TREY Y OFF,STK,,,,,X,OFF,POST OUT,COMPLETE,,,DB,32,,4 DWN,,,,0,ALBI 00,ALBI 07,4,17,00; 05; 06,0,11,P,,L,'-1,14,0,0,,,,,0,0,0,0,0,ALBI 00,ALBI 07,04,00; 05; 06,17,EVEN,3x1,0,R,ALBI 00,0,COVER 2 MAN
238,"2512 UAB O @ Tulsa, Play 064",,4,1,10,'-24,1,,,12,4,6,R,R,12,DOT,TREY U STING,,,,,,,WING PRO,,,IZ,STR,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 05,0,12,R,,R,14,6,0,,,MAN,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05,17; 85,WIDE OVER,1x3,0,P,,0,COVER 4
239,"2512 UAB O @ Tulsa, Play 065",,4,2,4,'-30,2,,,12,5,0,R,L,12,DOT,KING U OFF,,,,,,,SLOT,,,IZ,,ZN,,,4 DWN,,,,0,ALBI 04,ALBI 07,4,17; 85,00; 05,0,12,R,,L,6,0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05,17; 85,UNDER,3x1,0,R,,0,COVER 6
